firms,age,agr,cashdebt,chcsho,chpmia,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,11.0,0.2935759458559859,0.2118723360016633,1.7568710359408034e-05,-0.335449611307899,0.1042953598620887,0.0154996353026987,0.0950077399380786,2.5684146721668427e-06,0.3341839565072674,0.725701331822046,0.112662860695336,-0.1260048843556961,-0.5821567311866757,0.1546079746956772,-0.2703920253043227,1.1330016221359294,-0.4044943820224719,0.0,-0.422077922077922,-0.4825581395348837,-0.6130434782608696,-0.6276150627615062,-0.5801886792452831,-0.6322314049586777,-0.6821428571428572,-0.5761904761904761,-0.5972850678733032,-0.4702380952380952,-0.4971751412429378,-0.6909722222222222,-0.6509803921568627,-0.6260504201680672,-0.720125786163522,-0.7541436464088398,-0.7855421686746988,-0.8081896551724138,-0.8138075313807531,-0.8081896551724138,-0.821285140562249,-0.7968036529680365,-0.9178966789667896,-0.9247038917089678,-0.9134241245136188,-0.915719696969697,-0.910282258064516,-0.9127450980392156,-0.9059196617336152,-0.9158790170132324,-0.9272875816993464,-0.9263245033112584,-0.9294770206022188,-0.9247038917089678,-0.9290271132376396,-0.9263245033112584,-0.9248310810810813,-0.923407917383821,-0.9274061990212072,-0.9258333333333332,-0.928341384863124,-0.9255852842809364,-0.9278768233387358,-0.9230103806228374,-0.916822429906542,-0.914750957854406,-0.9172862453531598
BALZ_07-L^I10,11.0,0.210049405852038,0.2402035623409669,0.0084633013940105,0.0906255709085506,0.2315650865312265,0.152726628197806,0.1426967753747124,1.6701003898050803e-08,0.0956705992589121,0.2775215002665799,0.3097602203682927,-0.2103886056327937,-0.200166231279162,0.0018689706063438,0.0595439480770558,0.5303732796471746,0.142857142857143,0.0,0.2098765432098763,0.2249999999999998,0.1529411764705881,0.2564102564102564,0.240506329113924,0.3243243243243243,0.4848484848484848,0.441176470588235,0.6896551724137931,0.6610169491525424,0.6333333333333333,0.96,1.1304347826086951,1.3333333333333337,1.1304347826086951,1.0416666666666663,1.0416666666666663,0.9215686274509802,1.3333333333333337,1.2790697674418603,1.5128205128205128,1.3333333333333337,1.5128205128205128,1.4499999999999995,1.4499999999999995,1.7222222222222223,1.7222222222222223,1.7222222222222223,2.2666666666666666,2.2666666666666666,2.0625,1.88235294117647,1.3902439024390243,1.4499999999999995,1.5789473684210529,1.7222222222222223,1.9696969696969695,1.88235294117647,1.7222222222222223,2.0625,2.3793103448275863,2.3793103448275863,2.5,2.161290322580645,2.6296296296296293,2.769230769230769,3.2608695652173907
BBIO_50-L^J00,13.0,0.2963105303612606,0.2832353764343688,0.0027932960893854,-0.9092462523358772,0.1219110378912685,0.3339901477832512,0.1275313807531368,1.523656408195305e-05,0.2009992313604919,0.2656943563728599,6.179055550159275,0.1120109624474587,0.022063288365833,0.2476446837146702,0.2476446837146702,0.6967198711268308,-0.2142857142857143,-0.0164424514200299,-0.0105263157894737,0.0,-0.0164424514200299,-0.0973936899862826,-0.1179624664879356,-0.0337738619676944,-0.0810055865921788,0.0362204724409449,0.1625441696113074,0.2727272727272727,0.2230483271375465,0.505720823798627,0.3539094650205761,0.6828644501278771,0.4557522123893807,0.295275590551181,0.2029250457038391,0.0664505672609401,0.120954003407155,0.2230483271375465,0.3266129032258065,0.5855421686746987,0.5629453681710215,0.5091743119266054,0.458980044345898,0.4029850746268655,0.6127450980392157,0.8535211267605636,0.9127906976744188,0.8328690807799444,1.043478260869565,0.970059880239521,1.0626959247648902,0.964179104477612,0.9467455621301776,0.7593582887700534,0.7002583979328165,0.6958762886597938,0.8535211267605636,0.9410029498525074,0.975975975975976,0.9819277108433736,0.9879154078549848,1.0184049079754605,1.3087719298245617,1.3333333333333337,1.501901140684411
BBOU_00-L,11.0,-0.0565665932537382,0.1162565720294426,0.000292483182217,-0.0948682385525149,0.1384518565135305,-0.1100795755968169,0.0250506978408684,0.0001541712813953,0.0203431088443259,-0.0334987593052109,17.2907870734355,-0.2554807143476336,-0.1940856879743525,-0.2092914124824026,-0.2092914124824026,0.8381624440567168,-0.0963855421686747,-0.1185840707964601,-0.178217821782178,-0.1754966887417217,-0.2157480314960629,-0.2031999999999999,-0.2719298245614034,-0.2589285714285713,-0.3064066852367687,-0.2633136094674555,-0.2782608695652173,-0.2916073968705547,-0.2719298245614034,-0.2145110410094636,-0.2622222222222221,-0.0760667903525045,-0.2157480314960629,-0.3005617977528089,-0.3121546961325966,-0.2956152758132956,-0.3178082191780821,-0.3242876526458615,-0.2169811320754716,-0.0961887477313973,-0.2314814814814815,-0.2132701421800947,-0.2145110410094636,-0.2687224669603523,-0.2157480314960629,-0.2578241430700446,-0.2813852813852813,-0.2443095599393019,-0.1428571428571426,-0.1384083044982699,-0.0586011342155008,-0.0079681274900397,-0.0603773584905659,-0.0311284046692605,-0.0216110019646363,-0.0691588785046727,-0.0994575045207956,-0.0708955223880596,-0.089579524680073,-0.0708955223880596,-0.1091234347048299,-0.074349442379182,-0.0621468926553671,-0.0621468926553671,-0.0928961748633879
BBTK_30-L^C11,11.0,0.1364296081277213,0.1818181818181818,-0.0176602507504856,10.537946483301443,0.0887634684453566,0.8411764705882353,0.1253396739130146,3.910033529372908e-07,0.2216981132075471,-0.108730583824317,0.0010000101424992,-0.3980598279380004,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.6910978849997137,-0.2727272727272727,-0.45,-0.45,-0.45,-0.3888888888888888,-0.3529411764705883,-0.2413793103448275,-0.2413793103448275,-0.2142857142857143,-0.2413793103448275,-0.1538461538461538,0.0,0.0,-0.0434782608695653,-0.0434782608695653,-0.1538461538461538,-0.2142857142857143,-0.2903225806451612,-0.3529411764705883,-0.4358974358974359,-0.4358974358974359,-0.4358974358974359,-0.4210526315789473,-0.4358974358974359,-0.45,-0.45,-0.45,-0.5217391304347827,-0.4761904761904761,-0.4634146341463414,-0.4761904761904761,-0.4761904761904761,-0.4761904761904761,-0.4761904761904761,-0.4761904761904761,-0.4761904761904761,-0.5,-0.5,-0.5,-0.56,-0.4883720930232558,-0.4634146341463414,-0.4634146341463414,-0.4634146341463414,-0.4634146341463414,-0.4634146341463414,-0.4358974358974359,-0.4358974358974359,-0.45
BBTU_63-L^C18,11.0,0.422913458577148,0.099917195694176,-0.0013324450366422,-0.2242741062418824,0.0361564089075924,0.6470749043193001,0.3101484645107941,2.0484402269809645e-05,0.2840468124422544,0.2396875351241991,2.862108986993696,0.1093871498813524,-0.4268774703557312,-0.1663811421713809,-0.0814229249011858,1.2542315198017462,-0.1422594142259415,-0.0459081836327344,0.0279569892473117,-0.0571992110453648,-0.1815068493150684,-0.197986577181208,-0.2125205930807249,-0.2735562310030395,-0.3452054794520547,-0.2960235640648011,-0.3052325581395348,-0.0981132075471697,-0.1801029159519724,-0.1539823008849558,-0.1245421245421245,-0.0478087649402388,-0.158450704225352,-0.2757575757575756,-0.376792698826597,-0.4076827757125154,-0.4170731707317072,-0.4134969325153373,-0.3557951482479784,-0.317142857142857,-0.249607535321821,-0.2790346907993966,-0.2554517133956385,-0.2833583208395801,-0.2460567823343847,-0.1815068493150684,-0.2033333333333332,-0.1715771230502598,-0.1479500891265597,-0.1048689138576778,-0.1340579710144926,-0.1479500891265597,-0.1418312387791741,-0.0284552845528455,-0.0020876826722338,-0.0534653465346534,-0.0497017892644134,0.0391304347826089,0.0938215102974828,0.0323974082073434,0.0257510729613734,0.0482456140350877,0.064587973273942,0.1715686274509804,0.3541076487252126
BBXK_89-L^E06,11.0,0.0204625985538892,0.2224618871787372,0.0010445682451253,-0.5336718001168217,0.0538803418803418,-0.0359074578546331,-0.0002717971616609,7.495037238023002e-05,0.1011362299133118,0.134285268414482,9.131373633750693,0.3512801416801415,-0.0313296999931603,0.9976587046449844,-0.0023412953550155,0.849231528836831,-0.0402298850574712,0.1958762886597937,0.0419161676646706,-0.0645161290322581,-0.270440251572327,-0.2283813747228381,-0.1963048498845265,-0.245119305856833,-0.3067729083665338,-0.2734864300626305,-0.2839506172839506,-0.1830985915492957,-0.2854209445585216,-0.2912423625254583,-0.3433962264150944,-0.3433962264150944,-0.4553990610328638,-0.4276315789473685,-0.4654377880184331,-0.4637904468412943,-0.4889867841409692,-0.5007173601147776,-0.4867256637168141,-0.4874815905743741,-0.5084745762711864,-0.532258064516129,-0.5173370319001387,-0.546284224250326,-0.5084745762711864,-0.5042735042735043,-0.4209650582362728,-0.4141414141414141,-0.4020618556701031,-0.3916083916083915,-0.4081632653061224,-0.3989637305699481,-0.4,-0.4121621621621621,-0.423841059602649,-0.4209650582362728,-0.4010327022375215,-0.3926701570680628,-0.3807829181494662,-0.3626373626373627,-0.3268858800773694,-0.304,-0.3122529644268774,-0.3176470588235294,-0.3458646616541354
BCPS_48-L^C06,11.0,-0.0135038648992642,0.1842079922965816,0.0014992503748125,0.1881366157509341,0.0456185977389735,0.1642317908569831,-0.0167992373927488,4.173142579669198e-05,0.0032905969639586,-0.1755094869992971,6.364267971908101,0.1248242813924041,0.1740432024629126,0.0295534794959779,0.0380432024629126,0.4887811959634005,-0.1790900290416263,0.1277292576419213,0.1632882882882882,0.1426991150442478,0.0177339901477833,0.0167322834645669,0.0361083249749247,0.1503340757238307,0.1426991150442478,0.1529017857142856,0.4112021857923496,0.5557228915662651,0.4549295774647888,0.4694167852062589,0.5699088145896656,0.9980657640232108,0.5146627565982405,0.0885142255005269,0.1685520361990951,0.2400960384153661,0.1685520361990951,0.1593714927048259,0.2784653465346534,0.4757142857142857,0.4927745664739884,0.5965996908809892,0.4906204906204907,0.5440956651718982,0.5770992366412215,0.6715210355987056,0.6879084967320261,0.6165884194053208,0.6934426229508197,0.6906710310965629,0.5699088145896656,0.584355828220859,0.7508474576271185,0.7508474576271185,0.7216666666666667,0.6370839936608559,0.9980657640232108,1.1081632653061222,1.1255144032921809,0.9751434034416824,0.9676190476190476,0.945386064030132,0.9564393939393938,0.909426987060998,1.170168067226891
BCQE_67-L^A14,11.0,1.1289969937141298,0.0729315205677773,-0.0016313213703099,-0.9212960193977066,0.1345565749235474,1.34435049961568,0.1474364573324992,9.821006072138128e-05,1.0798529156003875,1.073811356108007,11.851533058263549,3.8667614863856845e-05,0.3425675436716437,0.587738062275179,1.5649828347229036,1.7944295961396073,-0.1475742951485902,0.1300229621125141,0.1329496402877696,0.1992080414255255,0.0053626149131766,0.0204769310523587,0.1077658975801914,0.1826374286572543,0.0623313545601724,0.2132511556240368,0.2899737876802095,0.4684819097351733,0.4218129288551822,0.6049735018344882,0.3318673883626521,0.811780947998159,0.6049735018344882,0.2372721558768069,0.1194199601933465,-0.1025757921130613,-0.0132832080200501,0.0448513800424628,0.0538008565310492,0.2490482233502537,0.1287270642201834,0.1988428745432398,0.1401679698812625,0.0415343915343915,0.2357187696170746,0.2345562872373783,0.3189279731993297,0.4055694394858977,0.4701269604182223,0.3409400544959127,0.3911660777385157,0.3058043117744611,0.246675110829639,0.4347667638483963,0.4050678087080657,0.3395712827492343,0.4734281437125749,0.5259689922480619,0.4533038021410114,0.5629217943628422,0.5722843450479234,0.5153964588144726,0.6590813316477031,0.6947912182522598,0.6984469370146678
BCUB_73-L^L00,11.0,0.435,0.1219937628838733,0.0003955696202531,-0.2615199399379607,0.1658291457286432,0.1943427620632278,0.2305661484305826,8.25184391100318e-06,0.2157142857142857,0.533511884834282,2.0685039356950603,0.1473843204461614,0.1506523725488019,0.2998618587148097,0.2998618587148097,1.0909758429261618,-0.2336842105263157,0.072234762979684,0.1613691931540342,0.0795454545454543,-0.072265625,0.0106382978723404,0.0698198198198196,-0.0062761506276151,-0.0794573643410853,0.1964735516372795,0.25,0.2837837837837837,0.4660493827160492,0.4393939393939394,0.3049450549450549,0.3848396501457725,0.2337662337662338,0.133651551312649,0.0084925690021231,-0.2083333333333333,-0.1138059701492537,-0.1154562383612662,-0.1316270566727604,0.0869565217391303,0.0237068965517242,-0.026639344262295,-0.1054613935969867,-0.2921013412816691,-0.1949152542372881,-0.1121495327102802,-0.0812379110251451,-0.1578014184397163,-0.1104868913857677,-0.1203703703703704,-0.1054613935969867,-0.1425992779783393,-0.1838487972508591,-0.1363636363636363,-0.1637323943661971,-0.2003367003367003,-0.1363636363636363,-0.0952380952380952,-0.1252302025782687,-0.1020793950850661,-0.1252302025782687,-0.0480961923847695,-0.0246406570841889,-0.0145228215767635,0.0348583877995642
